txn_id,timestamp,sender_bank,receiver_bank,upi_app,amount,status,merchant,city,category
UPI001492,2026-01-04 23:26:00,BOB,SBI,PhonePe,18675.68,SUCCESS,Ramaswamy Inc,Gwalior,Shopping
UPI001493,2026-01-21 23:16:00,PNB,BOB,Paytm,30876.86,SUCCESS,Swaminathan-Dara,Thoothukudi,Transfer
UPI001494,2026-01-04 16:38:00,HDFC,SBI,PhonePe,35210.34,SUCCESS,Cheema-Sarin,Varanasi,Bills
UPI001495,2026-01-04 14:44:00,Axis,ICICI,AmazonPay,,FAILED,Varghese and Sons,Narasaraopet,Bills
UPI001496,2026-01-22 08:30:00,ICICI,PNB,AmazonPay,35414.8,SUCCESS,"Wali, Gandhi and Chakraborty",Bellary,Bills
UPI001497,2026-01-07 13:10:00,Kotak,Kotak,GPay,325.61,SUCCESS,Kakar-Mital,Bangalore,Food
UPI001498,2026-01-18 23:04:00,PNB,BOB,AmazonPay,42432.33,PENDING,Cherian-Raj,Dindigul,Transfer
UPI001499,2026-01-16 16:34:00,PNB,HDFC,AmazonPay,32033.34,SUCCESS,"Chahal, Halder and Gulati",Satara,Shopping
UPI001500,2026-01-03 17:58:00,Kotak,BOB,BHIM,8071.6,SUCCESS,Bora-Varughese,Aligarh,Bills
UPI001382,2026-01-17 10:49:00,PNB,PNB,AmazonPay,4420.7,SUCCESS,Ghosh Group,Rohtak,Transfer
UPI001502,2026-01-22 20:46:00,ICICI,Axis,Paytm,41987.86,REVERSED,Zacharia Inc,Danapur,Shopping
UPI001503,2026-01-17 01:27:00,Axis,Axis,BHIM,37251.02,PENDING,Dugal Group,Raurkela Industrial Township,Bills
UPI001504,2026-01-18 13:08:00,Axis,SBI,GPay,44955.49,PENDING,Parikh PLC,Sambalpur,Bills
UPI001505,2026-01-08 20:43:00,HDFC,Kotak,GPay,-31613.33,FAILED,Varma-Gala,Proddatur,Food
UPI000968,2026-01-18 20:25:00,HDFC,ICICI,AmazonPay,-7503.49,PENDING,"Bora, Natt and Kara",Motihari,Transport
UPI001507,2026-01-08 06:34:00,Axis,PNB,PhonePe,30345.18,PENDING,Pillai-Apte,Ulhasnagar,Food
UPI001508,2026-01-11 16:50:00,Kotak,Axis,GPay,16170.89,REVERSED,"Khosla, Banerjee and Suresh",Medininagar,Bills
UPI000631,2026-01-29 03:32:00,Axis,Kotak,PhonePe,31579.12,FAILED,Divan LLC,Khammam,Transfer
UPI001510,2026-01-17 19:39:00,Kotak,Axis,PhonePe,36240.59,SUCCESS,"Mukhopadhyay, Bawa and Sarraf",Proddatur,Bills
UPI001511,2026-01-15 05:22:00,PNB,Axis,Paytm,12313.03,PENDING,"Sarraf, Pandya and Mitter",Maheshtala,Transfer
UPI001512,2026-01-29 19:03:00,Kotak,HDFC,AmazonPay,34919.49,FAILED,Gupta Group,Udupi,Transport
UPI001513,2026-01-24 06:06:00,SBI,Axis,GPay,,PENDING,Mody Group,Bhiwandi,Food
UPI001514,2026-01-13 02:33:00,SBI,Axis,BHIM,23139.84,FAILED,"Deshpande, Deshpande and Lata",Jaipur,Shopping
UPI001515,2026-01-11 03:56:00,PNB,SBI,Paytm,18195.49,PENDING,"Subramaniam, More and Rao",Khammam,Transfer
UPI001516,2026-01-15 07:09:00,Kotak,Kotak,GPay,7314.55,FAILED,Patel-Vaidya,Hubli–Dharwad,Transfer
UPI001517,2026-01-24 19:48:00,BOB,Kotak,Paytm,14788.02,FAILED,"Vohra, Dani and Gour",Raipur,Bills
UPI001518,2026-01-12 21:04:00,HDFC,HDFC,Paytm,,SUCCESS,"Mand, Ramanathan and Chander",Serampore,Food
UPI001519,2026-01-07 17:14:00,Axis,PNB,BHIM,38121.06,FAILED,Dar Inc,Haridwar,Transfer
UPI001520,2026-01-10 00:01:00,PNB,Kotak,BHIM,15711.21,PENDING,Ravi-Garde,Bongaigaon,Transport
UPI001521,2026-01-03 09:15:00,BOB,ICICI,AmazonPay,,REVERSED,Chadha Ltd,Nanded,Shopping
UPI001522,2026-01-20 18:19:00,PNB,ICICI,BHIM,-41591.9,FAILED,Bains Group,Satara,Shopping
UPI001523,2026-01-26 20:59:00,SBI,Kotak,PhonePe,38028.97,FAILED,Srivastava PLC,Meerut,Bills
UPI001524,2026-01-11 16:41:00,SBI,BOB,Paytm,3404.05,PENDING,Sandal-Wagle,Saharsa,Shopping
UPI001525,2026-01-03 19:53:00,Kotak,Axis,BHIM,17185.22,FAILED,Sachar Group,Malda,Transfer
UPI001526,2026-01-12 20:48:00,HDFC,HDFC,PhonePe,40720.06,SUCCESS,Setty LLC,Rajahmundry,Food
UPI001527,2026-01-11 14:07:00,HDFC,BOB,GPay,34867.42,PENDING,Solanki PLC,Rewa,Shopping
UPI001528,2026-01-14 04:21:00,Axis,SBI,BHIM,31720.19,SUCCESS,Barman-Goda,Thiruvananthapuram,Food
UPI001529,2026-01-16 21:37:00,PNB,SBI,AmazonPay,1809.92,PENDING,"Pandit, Natt and Bali",Bhilwara,Transfer
UPI001530,2026-01-29 13:35:00,PNB,Kotak,Paytm,8217.32,PENDING,"Varkey, Kashyap and Mitter",Bharatpur,Transfer
UPI001531,2026-01-12 15:55:00,ICICI,HDFC,Paytm,19427.11,PENDING,"Garde, Palla and Hans",Kadapa,Bills
UPI001532,2026-01-28 11:02:00,PNB,PNB,AmazonPay,,REVERSED,"Buch, Viswanathan and Brahmbhatt",Amroha,Transport
UPI001533,2026-01-10 08:33:00,HDFC,BOB,AmazonPay,2092.59,PENDING,"Saraf, Dube and Malhotra",Ranchi,Transport
UPI001534,2026-01-29 11:53:00,HDFC,Kotak,Paytm,40894.84,FAILED,"Raj, Bora and Mall",Kurnool,Transfer
UPI001535,2026-01-10 09:23:00,Axis,PNB,BHIM,627.89,PENDING,"Thaman, Pingle and Garg",Kamarhati,Bills
UPI001536,2026-01-26 12:34:00,Kotak,ICICI,GPay,30094.63,SUCCESS,Dutta Ltd,Alwar,Transfer
UPI001537,2026-01-03 06:38:00,BOB,SBI,Paytm,,SUCCESS,"Bahl, Buch and Narain",Bhiwandi,Shopping
UPI001538,2026-01-17 18:00:00,HDFC,PNB,GPay,36440.12,REVERSED,"Sidhu, Khosla and Nadkarni",Jamnagar,Shopping
UPI001539,2026-01-02 14:13:00,SBI,ICICI,GPay,,PENDING,Pandya Ltd,Agartala,Bills
UPI001540,2026-01-29 23:27:00,PNB,PNB,PhonePe,44369.22,REVERSED,Tak-Singhal,Phusro,Transport
UPI000177,2026-01-26 08:52:00,ICICI,ICICI,PhonePe,36243.2,REVERSED,Manda Group,Sultan Pur Majra,Food
UPI001542,2026-01-02 08:39:00,SBI,Axis,BHIM,7673.21,REVERSED,"Sekhon, Rajan and Walla",Kollam,Bills
UPI001543,2026-01-13 18:44:00,PNB,ICICI,BHIM,673.32,FAILED,Kamdar Group,Solapur,Shopping
UPI001544,2026-01-21 09:19:00,BOB,SBI,PhonePe,13605.4,REVERSED,Virk-Wali,Ahmedabad,Transfer
UPI001545,2026-01-03 03:39:00,ICICI,ICICI,PhonePe,24431.5,PENDING,Gola Inc,Shahjahanpur,Bills
UPI001546,2026-01-26 01:51:00,Kotak,HDFC,Paytm,27234.09,PENDING,Dubey-Ghose,Dhule,Bills
UPI001547,2026-01-14 07:25:00,HDFC,BOB,BHIM,20094.94,REVERSED,Jaggi PLC,Agartala,Shopping
UPI001548,2026-01-17 07:45:00,PNB,Axis,BHIM,4331.41,FAILED,Natarajan LLC,Bikaner,Food
UPI001549,2026-01-16 13:10:00,Kotak,PNB,GPay,45915.75,FAILED,"Chakraborty, Gade and Manne",Jamalpur,Transport
UPI001550,2026-01-23 19:38:00,Kotak,SBI,AmazonPay,19823.55,SUCCESS,"Kaur, Nadkarni and Chandran",Begusarai,Transfer
UPI001128,2026-01-16 05:47:00,Axis,SBI,Paytm,33235.2,PENDING,Gupta-Devi,Giridih,Transfer
UPI001552,2026-01-16 23:31:00,PNB,Axis,PhonePe,26160.82,FAILED,Tailor-Mammen,Kurnool,Bills
UPI001553,2026-01-23 23:03:00,BOB,SBI,BHIM,34700.2,FAILED,"Rai, Goyal and Uppal",Ahmednagar,Food
UPI001554,2026-01-10 12:33:00,Kotak,PNB,PhonePe,15334.73,FAILED,Kamdar-Randhawa,Rampur,Food
UPI000606,2026-01-04 05:55:00,SBI,ICICI,BHIM,6062.57,SUCCESS,"Sharaf, Dewan and Tank",Mumbai,Bills
UPI001556,2026-01-28 04:41:00,ICICI,ICICI,BHIM,,PENDING,Dhillon Ltd,Saharanpur,Transport
UPI001557,2026-01-28 00:04:00,SBI,PNB,BHIM,30966.7,SUCCESS,Sha-Madan,Rewa,Bills
UPI001558,2026-01-18 11:09:00,BOB,Kotak,PhonePe,1561.71,REVERSED,"Sachar, Sethi and Badal",Kozhikode,Transfer
UPI001559,2026-01-02 05:50:00,Axis,SBI,BHIM,17559.24,SUCCESS,Chaudhari Inc,Tiruvottiyur,Bills
UPI001560,2026-01-29 17:32:00,SBI,Axis,BHIM,4611.52,PENDING,"Sood, Bail and Vig",Panvel,Transport
UPI001561,2026-01-21 12:49:00,HDFC,Kotak,BHIM,23469.28,SUCCESS,"Ramachandran, Sule and Nori",Patna,Food
UPI001562,2026-01-24 01:00:00,Axis,SBI,AmazonPay,-29675.52,FAILED,"Uppal, Wable and Datta",Nagaon,Bills
UPI001563,2026-01-03 05:12:00,ICICI,Kotak,PhonePe,28256.85,REVERSED,Rajagopalan Group,Siliguri,Transport
UPI001564,2026-01-16 01:59:00,Axis,SBI,GPay,14676.54,SUCCESS,Solanki Group,Mirzapur,Transport
UPI001565,2026-01-30 18:12:00,HDFC,BOB,BHIM,12459.64,SUCCESS,Pau-Dhillon,Farrukhabad,Shopping
UPI001566,2026-01-11 09:50:00,PNB,Axis,PhonePe,17010.12,SUCCESS,Nagar Group,Panihati,Transport
UPI001567,2026-01-20 22:31:00,Axis,ICICI,BHIM,37020.42,SUCCESS,Jhaveri-Kapoor,Jabalpur,Transfer
UPI001568,2026-01-02 12:37:00,ICICI,Axis,AmazonPay,18420.73,REVERSED,Gour-Pradhan,Bhatpara,Food
UPI001569,2026-01-19 06:21:00,Kotak,HDFC,GPay,13146.15,SUCCESS,Bhasin-Sankar,Sultan Pur Majra,Food
UPI001570,2026-01-25 20:17:00,ICICI,Kotak,Paytm,28525.33,REVERSED,"Taneja, Lata and Natt",Surat,Food
UPI001571,2026-01-02 19:25:00,HDFC,HDFC,GPay,32816.57,PENDING,Warrior-Amble,Kochi,Transport
UPI001572,2026-01-01 13:17:00,SBI,Kotak,Paytm,19541.58,SUCCESS,Nayak-Bir,Madurai,Shopping
UPI001573,2026-01-10 17:15:00,HDFC,PNB,BHIM,6861.72,REVERSED,Om and Sons,Serampore,Bills
UPI001574,2026-01-04 05:27:00,HDFC,PNB,GPay,8629.17,FAILED,"Gade, Ramaswamy and Banik",Dindigul,Food
UPI001575,2026-01-29 12:47:00,BOB,Axis,Paytm,49493.45,FAILED,Mistry LLC,Pimpri-Chinchwad,Shopping
UPI001576,2026-01-15 14:03:00,BOB,Axis,PhonePe,,FAILED,Salvi-Bhandari,Dhule,Shopping
UPI001577,2026-01-06 19:04:00,Axis,Kotak,AmazonPay,30325.76,REVERSED,Palla Inc,Tiruvottiyur,Transport
UPI001578,2026-01-28 07:09:00,SBI,Axis,PhonePe,26067.71,SUCCESS,Aurora-Brar,Madurai,Transport
UPI001579,2026-01-30 14:09:00,BOB,ICICI,Paytm,2007.03,PENDING,Balan LLC,Hapur,Shopping
UPI001580,2026-01-27 19:57:00,PNB,Kotak,AmazonPay,23500.9,FAILED,Banik-Biswas,Rajpur Sonarpur,Bills
UPI001581,2026-01-29 01:14:00,PNB,SBI,Paytm,34574.29,PENDING,Padmanabhan and Sons,Ramgarh,Shopping
UPI001582,2026-01-15 18:04:00,HDFC,Kotak,GPay,29725.75,PENDING,"Murty, Kalita and Pal",Bathinda,Shopping
UPI001583,2026-01-28 04:54:00,Axis,PNB,GPay,16756.57,FAILED,Gera and Sons,Bhiwani,Shopping
UPI001584,2026-01-10 07:19:00,BOB,Axis,AmazonPay,34302.12,FAILED,Butala-Pradhan,Kalyan-Dombivli,Food
UPI001585,2026-01-29 19:53:00,BOB,ICICI,GPay,43808.52,REVERSED,Subramaniam and Sons,Guntur,Shopping
UPI001586,2026-01-25 10:59:00,ICICI,HDFC,Paytm,24222.32,SUCCESS,"Sant, Ramakrishnan and Chahal",Parbhani,Shopping
UPI001587,2026-01-04 00:41:00,HDFC,BOB,Paytm,18834.34,REVERSED,Suresh LLC,Phagwara,Bills
UPI001588,2026-01-20 03:17:00,HDFC,ICICI,PhonePe,27536.7,REVERSED,Pai PLC,Howrah,Bills
UPI001589,2026-01-09 05:48:00,SBI,ICICI,PhonePe,23823.64,SUCCESS,Deo-Chanda,Salem,Food
UPI001590,2026-01-20 06:19:00,HDFC,SBI,AmazonPay,27429.05,SUCCESS,"Ganguly, Shanker and Datta",Kavali,Food
UPI001591,2026-01-11 22:53:00,HDFC,HDFC,AmazonPay,48842.04,PENDING,Rege-Sem,Yamunanagar,Transfer
UPI001592,2026-01-27 14:00:00,ICICI,BOB,GPay,,FAILED,Keer-Sampath,Bardhaman,Bills
UPI001593,2026-01-28 22:47:00,ICICI,BOB,BHIM,30818.67,SUCCESS,"Nayar, Chana and Srinivas",Bulandshahr,Food
UPI001594,2026-01-08 21:33:00,HDFC,ICICI,PhonePe,20326.05,SUCCESS,"Rao, Minhas and Murthy",Gaya,Transport
UPI001595,2026-01-21 07:19:00,HDFC,HDFC,PhonePe,21765.31,SUCCESS,Wali-Walia,Hapur,Bills
UPI001596,2026-01-28 23:48:00,BOB,Axis,PhonePe,22131.95,PENDING,Mittal-Zacharia,Phagwara,Transport
UPI001597,2026-01-15 15:47:00,SBI,Axis,AmazonPay,24581.08,REVERSED,Master Inc,Thanjavur,Bills
UPI001598,2026-01-18 04:30:00,HDFC,BOB,BHIM,18654.32,FAILED,Bhattacharyya Ltd,Nadiad,Transport
UPI001599,2026-01-11 12:11:00,Axis,Kotak,BHIM,20261.06,SUCCESS,"Rai, Master and Sawhney",Darbhanga,Transfer
UPI001600,2026-01-18 16:44:00,Kotak,ICICI,Paytm,34882.07,REVERSED,Nagy-Lata,Chittoor,Food
UPI001601,2026-01-12 14:26:00,ICICI,HDFC,Paytm,36211.68,PENDING,"Khurana, Lalla and Gulati",Ramagundam,Shopping
UPI001602,2026-01-28 06:22:00,Kotak,BOB,GPay,8435.4,SUCCESS,Devan-Deshpande,Kollam,Bills
UPI001603,2026-01-05 04:54:00,Kotak,PNB,AmazonPay,38037.9,SUCCESS,"Deol, Basak and Ben",Kulti,Shopping
UPI001604,2026-01-20 20:06:00,ICICI,BOB,GPay,46601.18,FAILED,"Sarraf, Banik and Vohra",Bhind,Bills
UPI001605,2026-01-03 08:57:00,Kotak,PNB,GPay,26030.19,PENDING,"Khare, Rastogi and Naidu",Purnia,Transfer
UPI001606,2026-01-09 21:24:00,Kotak,PNB,PhonePe,-21168.97,SUCCESS,Date Group,Aizawl,Food
UPI001607,2026-01-26 04:30:00,BOB,ICICI,GPay,39159.35,FAILED,Das-Saha,Sasaram,Transfer
UPI001608,2026-01-08 19:38:00,BOB,ICICI,AmazonPay,,SUCCESS,Jaggi-Agate,Patna,Transfer
UPI001609,2026-01-08 02:17:00,BOB,HDFC,GPay,2851.94,PENDING,Dani Ltd,Sikar,Transfer
UPI001610,2026-01-12 07:07:00,HDFC,PNB,AmazonPay,23125.64,SUCCESS,"Sankar, Baria and Khosla",Mangalore,Food
UPI001611,2026-01-23 07:09:00,PNB,BOB,BHIM,6803.85,REVERSED,"Sodhi, Garg and Mohanty",Serampore,Transfer
UPI001612,2026-01-27 06:45:00,PNB,BOB,BHIM,32371.19,PENDING,"Dhar, Kannan and Mandal",Thiruvananthapuram,Transfer
UPI001613,2026-01-02 15:46:00,HDFC,SBI,AmazonPay,8353.11,PENDING,Kala and Sons,Pimpri-Chinchwad,Shopping
UPI001614,2026-01-02 02:04:00,ICICI,Axis,GPay,45209.22,SUCCESS,Nagi PLC,Gorakhpur,Transport
UPI001615,2026-01-07 08:44:00,PNB,BOB,Paytm,31926.3,REVERSED,"Chaudhary, Mitter and Khalsa",Mysore,Transport
UPI001616,2026-01-19 04:04:00,Axis,PNB,BHIM,45026.17,PENDING,Kata-Suresh,Dindigul,Transport
UPI001617,2026-01-30 03:04:00,SBI,ICICI,Paytm,20795.84,SUCCESS,"Mani, Batra and Dewan",Hindupur,Shopping
UPI001618,2026-01-28 05:26:00,ICICI,ICICI,AmazonPay,19333.98,REVERSED,"Pradhan, Badal and Kibe",Serampore,Food
UPI001619,2026-01-09 19:19:00,ICICI,Kotak,GPay,43432.77,SUCCESS,Sahni LLC,Miryalaguda,Food
UPI001620,2026-01-10 22:52:00,PNB,Kotak,Paytm,-35558.14,SUCCESS,Balay Ltd,Pondicherry,Bills
UPI001621,2026-01-13 23:12:00,ICICI,SBI,AmazonPay,39927.57,SUCCESS,"Varma, Dugal and Ravel",Bareilly,Bills
UPI001622,2026-01-25 22:33:00,PNB,PNB,AmazonPay,21676.07,SUCCESS,"Sant, Dara and Mahajan",Proddatur,Transport
UPI001623,2026-01-29 21:48:00,ICICI,HDFC,GPay,18902.47,FAILED,Nayar PLC,Faridabad,Food
UPI001624,2026-01-01 13:13:00,HDFC,HDFC,BHIM,13795.23,FAILED,Banik Group,Singrauli,Bills
UPI001625,2026-01-10 14:02:00,SBI,SBI,GPay,44159.5,SUCCESS,Sura-Om,Korba,Shopping
UPI001626,2026-01-08 12:53:00,PNB,Axis,PhonePe,39352.74,SUCCESS,"Amble, Saha and Gala",Sri Ganganagar,Bills
UPI001627,2026-01-22 08:11:00,ICICI,Kotak,AmazonPay,17143.43,PENDING,Tripathi and Sons,Meerut,Shopping
UPI001628,2026-01-13 16:42:00,BOB,Kotak,GPay,33390.92,FAILED,Soman-Prabhakar,Katni,Food
UPI001629,2026-01-19 10:03:00,SBI,Kotak,Paytm,13616.7,PENDING,Chakrabarti LLC,Mango,Food
UPI001630,2026-01-12 07:41:00,Axis,HDFC,PhonePe,27755.15,PENDING,Kapadia-Chand,Guntakal,Bills
UPI001631,2026-01-08 09:26:00,Kotak,Axis,PhonePe,20970.38,PENDING,"Sarma, Ramesh and Korpal",Muzaffarpur,Food
UPI001632,2026-01-02 09:25:00,ICICI,ICICI,PhonePe,40754.89,PENDING,Kala PLC,Jodhpur,Transport
UPI001633,2026-01-10 17:46:00,Axis,Axis,GPay,49889.95,PENDING,Balan Ltd,Panihati,Transport
UPI001634,2026-01-18 03:37:00,BOB,SBI,PhonePe,8253.07,SUCCESS,Date-Peri,Ludhiana,Food
UPI001635,2026-01-05 04:49:00,BOB,BOB,GPay,434.41,SUCCESS,"Goswami, Dugar and Virk",Tezpur,Food
UPI001636,2026-01-17 06:12:00,PNB,Kotak,PhonePe,1643.9,SUCCESS,Ghose Ltd,Srinagar,Transport
UPI001637,2026-01-27 12:38:00,SBI,SBI,AmazonPay,,SUCCESS,Rattan Ltd,Aizawl,Transport
UPI001638,2026-01-13 03:59:00,Kotak,ICICI,AmazonPay,44853.84,SUCCESS,"Bhatti, Bobal and Sagar",Bardhaman,Transfer
UPI001639,2026-01-30 06:50:00,BOB,PNB,AmazonPay,3256.48,SUCCESS,"Ratti, Luthra and Nath",Mysore,Bills
UPI001640,2026-01-16 09:54:00,PNB,HDFC,BHIM,,REVERSED,"Salvi, Issac and Bedi",Ajmer,Shopping
UPI001641,2026-01-20 00:32:00,BOB,HDFC,Paytm,15326.87,PENDING,Mammen Group,Loni,Transport
UPI001642,2026-01-27 17:54:00,SBI,HDFC,PhonePe,7444.56,REVERSED,Minhas-Mahal,Bathinda,Transport
UPI001643,2026-01-27 08:43:00,HDFC,PNB,BHIM,3681.37,REVERSED,"Rau, Varughese and Sami",Dewas,Bills
UPI001644,2026-01-27 17:53:00,ICICI,PNB,GPay,32219.11,REVERSED,Sampath LLC,Allahabad,Food
UPI001645,2026-01-12 11:26:00,Axis,HDFC,BHIM,19545.81,REVERSED,Kohli-Solanki,Jammu,Bills
UPI001646,2026-01-20 05:19:00,PNB,ICICI,AmazonPay,43130.09,FAILED,"Chaudry, Lal and Uppal",Amravati,Food
UPI001647,2026-01-16 05:25:00,HDFC,SBI,GPay,8217.31,FAILED,Goel Ltd,Darbhanga,Transfer
UPI001648,2026-01-20 00:25:00,SBI,BOB,PhonePe,47853.56,PENDING,"Purohit, Mammen and Krish",Proddatur,Shopping
UPI001649,2026-01-22 23:20:00,BOB,BOB,AmazonPay,,FAILED,Hans-Arya,Lucknow,Transport
UPI001650,2026-01-13 10:40:00,Kotak,Axis,AmazonPay,34020.98,FAILED,Dani Group,Meerut,Bills
UPI001651,2026-01-27 21:30:00,Kotak,ICICI,AmazonPay,,REVERSED,Dugar Ltd,Maheshtala,Food
UPI001652,2026-01-03 20:35:00,Axis,BOB,BHIM,905.57,REVERSED,Gara Inc,Jalna,Transfer
UPI001653,2026-01-13 01:07:00,ICICI,PNB,PhonePe,46155.24,FAILED,Bhandari-Desai,Vadodara,Transfer
UPI001654,2026-01-21 10:42:00,HDFC,Axis,PhonePe,13275.64,REVERSED,Rai-Warrior,Ramgarh,Food
UPI001655,2026-01-25 20:58:00,Axis,SBI,AmazonPay,40121.53,PENDING,Kohli-Gade,Chennai,Transfer
UPI001656,2026-01-26 03:19:00,ICICI,BOB,PhonePe,24836.81,FAILED,Mani Inc,Kollam,Bills
UPI001657,2026-01-20 13:07:00,SBI,ICICI,GPay,16436.08,REVERSED,Dave LLC,Coimbatore,Food
UPI001658,2026-01-14 07:17:00,PNB,ICICI,BHIM,46554.79,FAILED,Dhar LLC,Navi Mumbai,Bills
UPI001659,2026-01-15 02:02:00,Kotak,PNB,AmazonPay,8203.73,SUCCESS,Basu Group,Tirunelveli,Food
UPI001660,2026-01-11 21:39:00,SBI,BOB,Paytm,-43662.33,FAILED,"Comar, Mahajan and Sood",Kota,Food
UPI001661,2026-01-25 07:55:00,Axis,Kotak,PhonePe,16883.12,REVERSED,Verma-Ravi,Ujjain,Transfer
UPI001662,2026-01-18 15:40:00,BOB,HDFC,AmazonPay,4172.57,PENDING,Mand-Misra,Ongole,Food
UPI001663,2026-01-03 21:17:00,HDFC,HDFC,Paytm,31020.9,FAILED,"Sekhon, Ranganathan and Kala",Hapur,Transfer
UPI001664,2026-01-29 17:50:00,ICICI,SBI,Paytm,26745.11,REVERSED,Talwar-Bali,Suryapet,Bills
UPI001665,2026-01-09 15:41:00,Kotak,PNB,BHIM,25625.86,SUCCESS,"Ravi, Pingle and Nagy",Nagaon,Transport
UPI001666,2026-01-21 20:05:00,Axis,ICICI,Paytm,46690.47,FAILED,"Ghose, Sanghvi and Ben",Gurgaon,Food
UPI001667,2026-01-17 22:54:00,PNB,ICICI,BHIM,-9412.15,SUCCESS,"Chaudhry, Ravi and Joshi",Muzaffarnagar,Shopping
UPI001668,2026-01-26 13:12:00,BOB,SBI,AmazonPay,4270.41,FAILED,"Nagi, Jha and Gera",Loni,Bills
UPI001669,2026-01-29 10:36:00,BOB,SBI,Paytm,49806.82,FAILED,Tiwari-Sanghvi,Gandhinagar,Shopping
UPI001670,2026-01-05 20:24:00,SBI,ICICI,GPay,,PENDING,"Mitter, Ben and Ghose",Yamunanagar,Bills
UPI001671,2026-01-25 03:57:00,ICICI,SBI,BHIM,14040.6,PENDING,Arora LLC,Bhalswa Jahangir Pur,Shopping
UPI001672,2026-01-05 05:39:00,BOB,HDFC,AmazonPay,1317.13,SUCCESS,"Sura, Jha and Khanna",Purnia,Shopping
UPI001673,2026-01-06 15:08:00,HDFC,Kotak,GPay,48732.21,SUCCESS,Pall-Bala,Delhi,Transport
UPI001674,2026-01-04 15:00:00,BOB,PNB,AmazonPay,15581.31,PENDING,Dutta-Kant,Mathura,Transfer
UPI001675,2026-01-15 04:40:00,Axis,SBI,Paytm,5030.78,PENDING,"Nanda, Koshy and Chokshi",Ambattur,Food
UPI001676,2026-01-22 16:59:00,SBI,Axis,Paytm,-4724.81,REVERSED,Murty-Narula,Korba,Transfer
UPI001677,2026-01-12 06:25:00,SBI,ICICI,GPay,7948.76,FAILED,Mane-Pradhan,Alwar,Transfer
UPI001678,2026-01-06 18:20:00,HDFC,PNB,AmazonPay,5202.65,FAILED,Kaul Group,Katni,Bills
UPI001072,2026-01-09 12:51:00,Axis,Kotak,GPay,43754.89,SUCCESS,"Sarna, Barad and Saraf",Morbi,Bills
UPI001680,2026-01-16 16:01:00,HDFC,Axis,AmazonPay,33347.45,REVERSED,"Jha, Bera and Barad",Jamnagar,Transfer
UPI001681,2026-01-20 02:59:00,ICICI,PNB,AmazonPay,12459.04,REVERSED,"Kashyap, Kulkarni and Bhakta",Asansol,Food
UPI001682,2026-01-06 20:01:00,Kotak,HDFC,AmazonPay,20283.19,SUCCESS,Issac LLC,Thane,Transport
UPI001683,2026-01-04 06:51:00,PNB,Axis,GPay,2019.91,FAILED,Lall-Kara,Hospet,Shopping
UPI001684,2026-01-01 15:01:00,Axis,SBI,Paytm,28732.99,FAILED,Oza-Wason,Dehri,Bills
UPI001685,2026-01-15 19:06:00,Axis,Axis,AmazonPay,36218.47,PENDING,"Banik, Balan and Nigam",Naihati,Bills
UPI001686,2026-01-09 13:20:00,BOB,PNB,GPay,42889.23,REVERSED,Tak-Maharaj,Firozabad,Bills
UPI001687,2026-01-08 05:14:00,SBI,BOB,PhonePe,21878.17,REVERSED,"Shan, Kibe and Uppal",Dehri,Transfer
UPI001688,2026-01-13 17:06:00,HDFC,Axis,PhonePe,20676.08,REVERSED,Khatri and Sons,Bally,Transfer
UPI001689,2026-01-10 03:27:00,PNB,BOB,Paytm,22726.91,REVERSED,Gola Inc,Panvel,Bills
UPI001690,2026-01-11 16:03:00,PNB,Axis,BHIM,24022.71,FAILED,"Ram, Virk and Varty",Katihar,Transfer
UPI001691,2026-01-24 18:11:00,ICICI,PNB,PhonePe,46699.47,PENDING,Dixit Ltd,Firozabad,Transfer
UPI001692,2026-01-26 19:29:00,SBI,HDFC,Paytm,,PENDING,Kapoor Group,Medininagar,Transport
UPI001693,2026-01-25 02:48:00,HDFC,PNB,BHIM,33425.66,SUCCESS,Bajaj Inc,Jaipur,Transport
UPI001694,2026-01-26 20:21:00,ICICI,SBI,BHIM,16375.56,FAILED,Kade Ltd,Nangloi Jat,Transport
UPI001695,2026-01-13 09:01:00,Kotak,HDFC,BHIM,15323.84,PENDING,Dave PLC,Madurai,Food
UPI001696,2026-01-16 07:09:00,ICICI,Axis,GPay,31234.72,PENDING,Ghose-Goyal,Kakinada,Bills
UPI001697,2026-01-04 11:18:00,SBI,Kotak,GPay,,FAILED,"Dhar, Konda and Shankar",Mysore,Bills
UPI001698,2026-01-04 07:18:00,SBI,PNB,AmazonPay,10255.92,REVERSED,"Saxena, Chand and Sachar",Jodhpur,Transport
UPI001699,2026-01-01 12:46:00,Kotak,Axis,PhonePe,10734.54,PENDING,Dua-Rao,Ratlam,Transfer
UPI001700,2026-01-28 20:13:00,SBI,SBI,Paytm,44656.21,FAILED,Khalsa Inc,Jamshedpur,Food
UPI001701,2026-01-01 06:56:00,BOB,Axis,GPay,13861.3,REVERSED,Bava-Banerjee,Thoothukudi,Shopping
UPI001702,2026-01-01 00:06:00,Axis,PNB,Paytm,25189.99,PENDING,"Subramaniam, Borde and Nori",Ahmedabad,Bills
UPI001703,2026-01-27 00:27:00,SBI,PNB,Paytm,8223.07,FAILED,"Ramesh, Shah and Sarna",Bhimavaram,Transport
UPI001704,2026-01-09 03:56:00,HDFC,BOB,GPay,,FAILED,"Doshi, Madan and Dubey",Solapur,Transport
